V_target,n_nodes,side,instance,agent,seed,n_actions,total_reward,rpa,wall_time_s,wall_time_budget_exceeded,timestamp
36,36,6,0,Random,0,108,23.0,0.21296296296296297,0.0016481876373291016,False,2026-05-02T12:45:09
36,36,6,0,Random,1,108,29.0,0.26851851851851855,0.0007431507110595703,False,2026-05-02T12:45:09
36,36,6,0,Random,2,108,23.0,0.21296296296296297,0.000659942626953125,False,2026-05-02T12:45:09
36,36,6,0,Random,3,108,19.0,0.17592592592592593,0.0006847381591796875,False,2026-05-02T12:45:09
36,36,6,0,Random,4,108,33.0,0.3055555555555556,0.0006787776947021484,False,2026-05-02T12:45:09
36,36,6,0,Random_forward,0,108,34.0,0.3148148148148148,0.0010077953338623047,False,2026-05-02T12:45:09
36,36,6,0,Random_forward,1,108,34.0,0.3148148148148148,0.0008771419525146484,False,2026-05-02T12:45:09
36,36,6,0,Random_forward,2,108,34.0,0.3148148148148148,0.0007817745208740234,False,2026-05-02T12:45:09
36,36,6,0,Random_forward,3,108,52.0,0.48148148148148145,0.0009219646453857422,False,2026-05-02T12:45:09
36,36,6,0,Random_forward,4,108,44.0,0.4074074074074074,0.0008478164672851562,False,2026-05-02T12:45:09
36,36,6,0,Greedy_oracle,0,108,94.0,0.8703703703703703,0.0006573200225830078,False,2026-05-02T12:45:09
36,36,6,0,Greedy_oracle,1,108,94.0,0.8703703703703703,0.0006618499755859375,False,2026-05-02T12:45:09
36,36,6,0,Greedy_oracle,2,108,94.0,0.8703703703703703,0.0006787776947021484,False,2026-05-02T12:45:09
36,36,6,0,Greedy_oracle,3,108,94.0,0.8703703703703703,0.0006761550903320312,False,2026-05-02T12:45:09
36,36,6,0,Greedy_oracle,4,108,94.0,0.8703703703703703,0.0006611347198486328,False,2026-05-02T12:45:09
36,36,6,0,POMCP,0,108,73.0,0.6759259259259259,1.7914419174194336,False,2026-05-02T12:45:11
36,36,6,0,POMCP,1,108,68.0,0.6296296296296297,1.7625951766967773,False,2026-05-02T12:45:13
36,36,6,0,POMCP,2,108,67.0,0.6203703703703703,1.878957748413086,False,2026-05-02T12:45:15
36,36,6,0,POMCP,3,108,75.0,0.6944444444444444,1.841742992401123,False,2026-05-02T12:45:16
36,36,6,0,POMCP,4,108,68.0,0.6296296296296297,1.8585450649261475,False,2026-05-02T12:45:18
36,36,6,0,POMCP_bio_allo,0,108,36.0,0.3333333333333333,2.3293771743774414,False,2026-05-02T12:45:21
36,36,6,0,POMCP_bio_allo,1,108,36.0,0.3333333333333333,2.417997121810913,False,2026-05-02T12:45:23
36,36,6,0,POMCP_bio_allo,2,108,40.0,0.37037037037037035,2.266512870788574,False,2026-05-02T12:45:25
36,36,6,0,POMCP_bio_allo,3,108,37.0,0.3425925925925926,2.7178750038146973,False,2026-05-02T12:45:28
36,36,6,0,POMCP_bio_allo,4,108,67.0,0.6203703703703703,2.234632968902588,False,2026-05-02T12:45:30
36,36,6,0,FSC_bio,0,108,41.0,0.37962962962962965,0.002646923065185547,False,2026-05-02T12:45:30
36,36,6,0,FSC_bio,1,108,34.0,0.3148148148148148,0.002029895782470703,False,2026-05-02T12:45:30
36,36,6,0,FSC_bio,2,108,33.0,0.3055555555555556,0.0020279884338378906,False,2026-05-02T12:45:30
36,36,6,0,FSC_bio,3,108,33.0,0.3055555555555556,0.0019888877868652344,False,2026-05-02T12:45:30
36,36,6,0,FSC_bio,4,108,34.0,0.3148148148148148,0.0019719600677490234,False,2026-05-02T12:45:30
36,36,6,0,POMCP_bio_ego,0,108,31.0,0.28703703703703703,0.0009009838104248047,False,2026-05-02T12:45:30
36,36,6,0,POMCP_bio_ego,1,108,25.0,0.23148148148148148,0.00096893310546875,False,2026-05-02T12:45:30
36,36,6,0,POMCP_bio_ego,2,108,26.0,0.24074074074074073,0.0010418891906738281,False,2026-05-02T12:45:30
36,36,6,0,POMCP_bio_ego,3,108,8.0,0.07407407407407407,0.0011320114135742188,False,2026-05-02T12:45:30
36,36,6,0,POMCP_bio_ego,4,108,24.0,0.2222222222222222,0.0008502006530761719,False,2026-05-02T12:45:30
36,35,6,1,Random,0,108,18.0,0.16666666666666666,0.0007381439208984375,False,2026-05-02T12:45:30
36,35,6,1,Random,1,108,19.0,0.17592592592592593,0.0006868839263916016,False,2026-05-02T12:45:30
36,35,6,1,Random,2,108,29.0,0.26851851851851855,0.0006859302520751953,False,2026-05-02T12:45:30
36,35,6,1,Random,3,108,25.0,0.23148148148148148,0.0006780624389648438,False,2026-05-02T12:45:30
36,35,6,1,Random,4,108,17.0,0.1574074074074074,0.0006768703460693359,False,2026-05-02T12:45:30
36,35,6,1,Random_forward,0,108,43.0,0.39814814814814814,0.0008831024169921875,False,2026-05-02T12:45:30
36,35,6,1,Random_forward,1,108,29.0,0.26851851851851855,0.0008251667022705078,False,2026-05-02T12:45:30
36,35,6,1,Random_forward,2,108,52.0,0.48148148148148145,0.0008330345153808594,False,2026-05-02T12:45:30
36,35,6,1,Random_forward,3,108,41.0,0.37962962962962965,0.0008339881896972656,False,2026-05-02T12:45:30
36,35,6,1,Random_forward,4,108,39.0,0.3611111111111111,0.0008211135864257812,False,2026-05-02T12:45:30
36,35,6,1,Greedy_oracle,0,108,85.0,0.7870370370370371,0.0008261203765869141,False,2026-05-02T12:45:30
36,35,6,1,Greedy_oracle,1,108,85.0,0.7870370370370371,0.0007951259613037109,False,2026-05-02T12:45:30
36,35,6,1,Greedy_oracle,2,108,85.0,0.7870370370370371,0.0007951259613037109,False,2026-05-02T12:45:30
36,35,6,1,Greedy_oracle,3,108,85.0,0.7870370370370371,0.0007939338684082031,False,2026-05-02T12:45:30
36,35,6,1,Greedy_oracle,4,108,85.0,0.7870370370370371,0.0007870197296142578,False,2026-05-02T12:45:30
36,35,6,1,POMCP,0,108,66.0,0.6111111111111112,1.7856833934783936,False,2026-05-02T12:45:32
36,35,6,1,POMCP,1,108,66.0,0.6111111111111112,1.7588188648223877,False,2026-05-02T12:45:34
36,35,6,1,POMCP,2,108,63.0,0.5833333333333334,1.7518291473388672,False,2026-05-02T12:45:36
36,35,6,1,POMCP,3,108,68.0,0.6296296296296297,1.7485949993133545,False,2026-05-02T12:45:37
36,35,6,1,POMCP,4,108,65.0,0.6018518518518519,1.7741131782531738,False,2026-05-02T12:45:39
36,35,6,1,POMCP_bio_allo,0,108,41.0,0.37962962962962965,2.591024875640869,False,2026-05-02T12:45:42
36,35,6,1,POMCP_bio_allo,1,108,40.0,0.37037037037037035,2.7011611461639404,False,2026-05-02T12:45:44
36,35,6,1,POMCP_bio_allo,2,108,40.0,0.37037037037037035,2.6105101108551025,False,2026-05-02T12:45:47
36,35,6,1,POMCP_bio_allo,3,108,43.0,0.39814814814814814,2.4778900146484375,False,2026-05-02T12:45:49
36,35,6,1,POMCP_bio_allo,4,108,41.0,0.37962962962962965,2.487974166870117,False,2026-05-02T12:45:52
36,35,6,1,FSC_bio,0,108,29.0,0.26851851851851855,0.002254009246826172,False,2026-05-02T12:45:52
36,35,6,1,FSC_bio,1,108,31.0,0.28703703703703703,0.0020689964294433594,False,2026-05-02T12:45:52
36,35,6,1,FSC_bio,2,108,33.0,0.3055555555555556,0.0021369457244873047,False,2026-05-02T12:45:52
36,35,6,1,FSC_bio,3,108,33.0,0.3055555555555556,0.0020279884338378906,False,2026-05-02T12:45:52
36,35,6,1,FSC_bio,4,108,57.0,0.5277777777777778,0.002179861068725586,False,2026-05-02T12:45:52
36,35,6,1,POMCP_bio_ego,0,108,18.0,0.16666666666666666,0.0007789134979248047,False,2026-05-02T12:45:52
36,35,6,1,POMCP_bio_ego,1,108,24.0,0.2222222222222222,0.0008318424224853516,False,2026-05-02T12:45:52
36,35,6,1,POMCP_bio_ego,2,108,27.0,0.25,0.0007700920104980469,False,2026-05-02T12:45:52
36,35,6,1,POMCP_bio_ego,3,108,22.0,0.2037037037037037,0.0010099411010742188,False,2026-05-02T12:45:52
36,35,6,1,POMCP_bio_ego,4,108,31.0,0.28703703703703703,0.0008521080017089844,False,2026-05-02T12:45:52
36,36,6,2,Random,0,108,18.0,0.16666666666666666,0.0007631778717041016,False,2026-05-02T12:45:52
36,36,6,2,Random,1,108,24.0,0.2222222222222222,0.0007219314575195312,False,2026-05-02T12:45:52
36,36,6,2,Random,2,108,29.0,0.26851851851851855,0.0007240772247314453,False,2026-05-02T12:45:52
36,36,6,2,Random,3,108,24.0,0.2222222222222222,0.0006847381591796875,False,2026-05-02T12:45:52
36,36,6,2,Random,4,108,32.0,0.2962962962962963,0.0007100105285644531,False,2026-05-02T12:45:52
36,36,6,2,Random_forward,0,108,29.0,0.26851851851851855,0.0008828639984130859,False,2026-05-02T12:45:52
36,36,6,2,Random_forward,1,108,23.0,0.21296296296296297,0.0008249282836914062,False,2026-05-02T12:45:52
36,36,6,2,Random_forward,2,108,33.0,0.3055555555555556,0.0008518695831298828,False,2026-05-02T12:45:52
36,36,6,2,Random_forward,3,108,34.0,0.3148148148148148,0.0008611679077148438,False,2026-05-02T12:45:52
36,36,6,2,Random_forward,4,108,29.0,0.26851851851851855,0.0008740425109863281,False,2026-05-02T12:45:52
36,36,6,2,Greedy_oracle,0,108,77.0,0.7129629629629629,0.0009610652923583984,False,2026-05-02T12:45:52
36,36,6,2,Greedy_oracle,1,108,77.0,0.7129629629629629,0.0009012222290039062,False,2026-05-02T12:45:52
36,36,6,2,Greedy_oracle,2,108,77.0,0.7129629629629629,0.0008950233459472656,False,2026-05-02T12:45:52
36,36,6,2,Greedy_oracle,3,108,77.0,0.7129629629629629,0.0009288787841796875,False,2026-05-02T12:45:52
36,36,6,2,Greedy_oracle,4,108,77.0,0.7129629629629629,0.0008978843688964844,False,2026-05-02T12:45:52
36,36,6,2,POMCP,0,108,66.0,0.6111111111111112,1.7865409851074219,False,2026-05-02T12:45:54
36,36,6,2,POMCP,1,108,53.0,0.49074074074074076,1.7518601417541504,False,2026-05-02T12:45:56
36,36,6,2,POMCP,2,108,61.0,0.5648148148148148,1.7702527046203613,False,2026-05-02T12:45:57
36,36,6,2,POMCP,3,108,64.0,0.5925925925925926,1.8150112628936768,False,2026-05-02T12:45:59
36,36,6,2,POMCP,4,108,57.0,0.5277777777777778,1.697943925857544,False,2026-05-02T12:46:01
36,36,6,2,POMCP_bio_allo,0,108,67.0,0.6203703703703703,2.495736837387085,False,2026-05-02T12:46:03
36,36,6,2,POMCP_bio_allo,1,108,64.0,0.5925925925925926,2.5893609523773193,False,2026-05-02T12:46:06
36,36,6,2,POMCP_bio_allo,2,108,62.0,0.5740740740740741,2.5151898860931396,False,2026-05-02T12:46:08
36,36,6,2,POMCP_bio_allo,3,108,63.0,0.5833333333333334,2.655015230178833,False,2026-05-02T12:46:11
36,36,6,2,POMCP_bio_allo,4,108,67.0,0.6203703703703703,2.6758720874786377,False,2026-05-02T12:46:14
36,36,6,2,FSC_bio,0,108,34.0,0.3148148148148148,0.002424001693725586,False,2026-05-02T12:46:14
36,36,6,2,FSC_bio,1,108,25.0,0.23148148148148148,0.002123117446899414,False,2026-05-02T12:46:14
36,36,6,2,FSC_bio,2,108,34.0,0.3148148148148148,0.002158641815185547,False,2026-05-02T12:46:14
36,36,6,2,FSC_bio,3,108,34.0,0.3148148148148148,0.0021181106567382812,False,2026-05-02T12:46:14
36,36,6,2,FSC_bio,4,108,32.0,0.2962962962962963,0.0021419525146484375,False,2026-05-02T12:46:14
36,36,6,2,POMCP_bio_ego,0,108,30.0,0.2777777777777778,0.0010859966278076172,False,2026-05-02T12:46:14
36,36,6,2,POMCP_bio_ego,1,108,27.0,0.25,0.0010747909545898438,False,2026-05-02T12:46:14
36,36,6,2,POMCP_bio_ego,2,108,16.0,0.14814814814814814,0.0009860992431640625,False,2026-05-02T12:46:14
36,36,6,2,POMCP_bio_ego,3,108,20.0,0.18518518518518517,0.0008740425109863281,False,2026-05-02T12:46:14
36,36,6,2,POMCP_bio_ego,4,108,24.0,0.2222222222222222,0.0009410381317138672,False,2026-05-02T12:46:14
100,100,10,0,Random,0,300,61.0,0.20333333333333334,0.0018553733825683594,False,2026-05-02T12:46:14
100,100,10,0,Random,1,300,56.0,0.18666666666666668,0.0017957687377929688,False,2026-05-02T12:46:14
100,100,10,0,Random,2,300,61.0,0.20333333333333334,0.0017848014831542969,False,2026-05-02T12:46:14
100,100,10,0,Random,3,300,41.0,0.13666666666666666,0.0017848014831542969,False,2026-05-02T12:46:14
100,100,10,0,Random,4,300,71.0,0.23666666666666666,0.0017659664154052734,False,2026-05-02T12:46:14
100,100,10,0,Random_forward,0,300,80.0,0.26666666666666666,0.0022318363189697266,False,2026-05-02T12:46:14
100,100,10,0,Random_forward,1,300,82.0,0.2733333333333333,0.002185344696044922,False,2026-05-02T12:46:14
100,100,10,0,Random_forward,2,300,78.0,0.26,0.0021750926971435547,False,2026-05-02T12:46:14
100,100,10,0,Random_forward,3,300,68.0,0.22666666666666666,0.002156972885131836,False,2026-05-02T12:46:14
100,100,10,0,Random_forward,4,300,81.0,0.27,0.0021729469299316406,False,2026-05-02T12:46:14
100,100,10,0,Greedy_oracle,0,300,221.0,0.7366666666666667,0.00438690185546875,False,2026-05-02T12:46:14
100,100,10,0,Greedy_oracle,1,300,221.0,0.7366666666666667,0.004209995269775391,False,2026-05-02T12:46:14
100,100,10,0,Greedy_oracle,2,300,221.0,0.7366666666666667,0.0041391849517822266,False,2026-05-02T12:46:14
100,100,10,0,Greedy_oracle,3,300,221.0,0.7366666666666667,0.0042629241943359375,False,2026-05-02T12:46:14
100,100,10,0,Greedy_oracle,4,300,221.0,0.7366666666666667,0.004194974899291992,False,2026-05-02T12:46:14
100,100,10,0,POMCP,0,300,182.0,0.6066666666666667,7.421007871627808,False,2026-05-02T12:46:21
100,100,10,0,POMCP,1,300,164.0,0.5466666666666666,7.210820913314819,False,2026-05-02T12:46:28
100,100,10,0,POMCP,2,300,171.0,0.57,7.18374228477478,False,2026-05-02T12:46:36
100,100,10,0,POMCP,3,300,173.0,0.5766666666666667,7.177975177764893,False,2026-05-02T12:46:43
100,100,10,0,POMCP,4,300,180.0,0.6,7.188237905502319,False,2026-05-02T12:46:50
100,100,10,0,POMCP_bio_allo,0,300,108.0,0.36,7.373269081115723,False,2026-05-02T12:46:57
100,100,10,0,POMCP_bio_allo,1,300,109.0,0.36333333333333334,6.35154914855957,False,2026-05-02T12:47:04
100,100,10,0,POMCP_bio_allo,2,300,100.0,0.3333333333333333,7.636490821838379,False,2026-05-02T12:47:11
100,100,10,0,POMCP_bio_allo,3,300,100.0,0.3333333333333333,7.840880870819092,False,2026-05-02T12:47:19
100,100,10,0,POMCP_bio_allo,4,300,101.0,0.33666666666666667,7.358723878860474,False,2026-05-02T12:47:27
100,100,10,0,FSC_bio,0,300,82.0,0.2733333333333333,0.0057621002197265625,False,2026-05-02T12:47:27
100,100,10,0,FSC_bio,1,300,88.0,0.29333333333333333,0.005830287933349609,False,2026-05-02T12:47:27
100,100,10,0,FSC_bio,2,300,95.0,0.31666666666666665,0.005766153335571289,False,2026-05-02T12:47:27
100,100,10,0,FSC_bio,3,300,92.0,0.30666666666666664,0.005489826202392578,False,2026-05-02T12:47:27
100,100,10,0,FSC_bio,4,300,94.0,0.31333333333333335,0.005449056625366211,False,2026-05-02T12:47:27
100,100,10,0,POMCP_bio_ego,0,300,49.0,0.16333333333333333,0.005003929138183594,False,2026-05-02T12:47:27
100,100,10,0,POMCP_bio_ego,1,300,61.0,0.20333333333333334,0.0042726993560791016,False,2026-05-02T12:47:27
100,100,10,0,POMCP_bio_ego,2,300,72.0,0.24,0.004921913146972656,False,2026-05-02T12:47:27
100,100,10,0,POMCP_bio_ego,3,300,55.0,0.18333333333333332,0.0046689510345458984,False,2026-05-02T12:47:27
100,100,10,0,POMCP_bio_ego,4,300,64.0,0.21333333333333335,0.00459599494934082,False,2026-05-02T12:47:27
100,99,10,1,Random,0,300,63.0,0.21,0.001851797103881836,False,2026-05-02T12:47:27
100,99,10,1,Random,1,300,49.0,0.16333333333333333,0.0017740726470947266,False,2026-05-02T12:47:27
100,99,10,1,Random,2,300,79.0,0.2633333333333333,0.001737356185913086,False,2026-05-02T12:47:27
100,99,10,1,Random,3,300,49.0,0.16333333333333333,0.0017709732055664062,False,2026-05-02T12:47:27
100,99,10,1,Random,4,300,67.0,0.22333333333333333,0.001798868179321289,False,2026-05-02T12:47:27
100,99,10,1,Random_forward,0,300,89.0,0.2966666666666667,0.0022988319396972656,False,2026-05-02T12:47:27
100,99,10,1,Random_forward,1,300,79.0,0.2633333333333333,0.0021262168884277344,False,2026-05-02T12:47:27
100,99,10,1,Random_forward,2,300,75.0,0.25,0.002113819122314453,False,2026-05-02T12:47:27
100,99,10,1,Random_forward,3,300,91.0,0.30333333333333334,0.0021219253540039062,False,2026-05-02T12:47:27
100,99,10,1,Random_forward,4,300,89.0,0.2966666666666667,0.002213001251220703,False,2026-05-02T12:47:27
100,99,10,1,Greedy_oracle,0,300,228.0,0.76,0.004064083099365234,False,2026-05-02T12:47:27
100,99,10,1,Greedy_oracle,1,300,228.0,0.76,0.004048824310302734,False,2026-05-02T12:47:27
100,99,10,1,Greedy_oracle,2,300,228.0,0.76,0.003954887390136719,False,2026-05-02T12:47:27
100,99,10,1,Greedy_oracle,3,300,228.0,0.76,0.004043102264404297,False,2026-05-02T12:47:27
100,99,10,1,Greedy_oracle,4,300,228.0,0.76,0.0040378570556640625,False,2026-05-02T12:47:27
100,99,10,1,POMCP,0,300,200.0,0.6666666666666666,6.980071067810059,False,2026-05-02T12:47:34
100,99,10,1,POMCP,1,300,189.0,0.63,7.204107761383057,False,2026-05-02T12:47:41
100,99,10,1,POMCP,2,300,161.0,0.5366666666666666,6.9980363845825195,False,2026-05-02T12:47:48
100,99,10,1,POMCP,3,300,215.0,0.7166666666666667,7.110546112060547,False,2026-05-02T12:47:55
100,99,10,1,POMCP,4,300,186.0,0.62,7.303073167800903,False,2026-05-02T12:48:02
100,99,10,1,POMCP_bio_allo,0,300,124.0,0.41333333333333333,8.515836954116821,False,2026-05-02T12:48:11
100,99,10,1,POMCP_bio_allo,1,300,184.0,0.6133333333333333,9.838082790374756,False,2026-05-02T12:48:21
100,99,10,1,POMCP_bio_allo,2,300,101.0,0.33666666666666667,8.546050071716309,False,2026-05-02T12:48:29
100,99,10,1,POMCP_bio_allo,3,300,183.0,0.61,8.610803127288818,False,2026-05-02T12:48:38
100,99,10,1,POMCP_bio_allo,4,300,119.0,0.39666666666666667,8.666287183761597,False,2026-05-02T12:48:46
100,99,10,1,FSC_bio,0,300,78.0,0.26,0.005583763122558594,False,2026-05-02T12:48:46
100,99,10,1,FSC_bio,1,300,88.0,0.29333333333333333,0.005441904067993164,False,2026-05-02T12:48:46
100,99,10,1,FSC_bio,2,300,85.0,0.2833333333333333,0.005326747894287109,False,2026-05-02T12:48:46
100,99,10,1,FSC_bio,3,300,86.0,0.2866666666666667,0.005339860916137695,False,2026-05-02T12:48:46
100,99,10,1,FSC_bio,4,300,95.0,0.31666666666666665,0.005445957183837891,False,2026-05-02T12:48:46
100,99,10,1,POMCP_bio_ego,0,300,66.0,0.22,0.004709720611572266,False,2026-05-02T12:48:46
100,99,10,1,POMCP_bio_ego,1,300,51.0,0.17,0.00475764274597168,False,2026-05-02T12:48:46
100,99,10,1,POMCP_bio_ego,2,300,65.0,0.21666666666666667,0.004835844039916992,False,2026-05-02T12:48:46
100,99,10,1,POMCP_bio_ego,3,300,70.0,0.23333333333333334,0.004561901092529297,False,2026-05-02T12:48:46
100,99,10,1,POMCP_bio_ego,4,300,62.0,0.20666666666666667,0.005103111267089844,False,2026-05-02T12:48:46
100,98,10,2,Random,0,300,53.0,0.17666666666666667,0.0017499923706054688,False,2026-05-02T12:48:46
100,98,10,2,Random,1,300,55.0,0.18333333333333332,0.0016720294952392578,False,2026-05-02T12:48:46
100,98,10,2,Random,2,300,65.0,0.21666666666666667,0.001661062240600586,False,2026-05-02T12:48:46
100,98,10,2,Random,3,300,38.0,0.12666666666666668,0.0016720294952392578,False,2026-05-02T12:48:46
100,98,10,2,Random,4,300,60.0,0.2,0.0016701221466064453,False,2026-05-02T12:48:46
100,98,10,2,Random_forward,0,300,84.0,0.28,0.0021429061889648438,False,2026-05-02T12:48:46
100,98,10,2,Random_forward,1,300,87.0,0.29,0.002093076705932617,False,2026-05-02T12:48:46
100,98,10,2,Random_forward,2,300,89.0,0.2966666666666667,0.0020771026611328125,False,2026-05-02T12:48:47
100,98,10,2,Random_forward,3,300,82.0,0.2733333333333333,0.0020751953125,False,2026-05-02T12:48:47
100,98,10,2,Random_forward,4,300,81.0,0.27,0.0020971298217773438,False,2026-05-02T12:48:47
100,98,10,2,Greedy_oracle,0,300,239.0,0.7966666666666666,0.002569913864135742,False,2026-05-02T12:48:47
100,98,10,2,Greedy_oracle,1,300,239.0,0.7966666666666666,0.002526998519897461,False,2026-05-02T12:48:47
100,98,10,2,Greedy_oracle,2,300,239.0,0.7966666666666666,0.0025169849395751953,False,2026-05-02T12:48:47
100,98,10,2,Greedy_oracle,3,300,239.0,0.7966666666666666,0.002527952194213867,False,2026-05-02T12:48:47
100,98,10,2,Greedy_oracle,4,300,239.0,0.7966666666666666,0.0025238990783691406,False,2026-05-02T12:48:47
100,98,10,2,POMCP,0,300,190.0,0.6333333333333333,6.856145858764648,False,2026-05-02T12:48:53
100,98,10,2,POMCP,1,300,181.0,0.6033333333333334,6.785712957382202,False,2026-05-02T12:49:00
100,98,10,2,POMCP,2,300,180.0,0.6,6.850339889526367,False,2026-05-02T12:49:07
100,98,10,2,POMCP,3,300,185.0,0.6166666666666667,6.887840032577515,False,2026-05-02T12:49:14
100,98,10,2,POMCP,4,300,186.0,0.62,6.7590320110321045,False,2026-05-02T12:49:21
100,98,10,2,POMCP_bio_allo,0,300,180.0,0.6,7.58043098449707,False,2026-05-02T12:49:28
100,98,10,2,POMCP_bio_allo,1,300,176.0,0.5866666666666667,8.876319885253906,False,2026-05-02T12:49:37
100,98,10,2,POMCP_bio_allo,2,300,173.0,0.5766666666666667,8.303218841552734,False,2026-05-02T12:49:45
