V_target,n_nodes,side,instance,agent,seed,n_actions,total_reward,rpa,wall_time_s,wall_time_budget_exceeded,timestamp
1500,1514,39,1,POMCP_bio_ego,3,4500,561.0,0.12466666666666666,0.10046195983886719,False,2026-05-02T19:52:57
1500,1514,39,1,POMCP_bio_ego,4,4500,905.0,0.2011111111111111,0.105316162109375,False,2026-05-02T19:52:57
1500,1517,39,2,Random,0,4500,850.0,0.18888888888888888,0.0302889347076416,False,2026-05-02T19:52:57
1500,1517,39,2,Random,1,4500,872.0,0.19377777777777777,0.029736757278442383,False,2026-05-02T19:52:57
1500,1517,39,2,Random,2,4500,925.0,0.20555555555555555,0.029160022735595703,False,2026-05-02T19:52:58
1500,1517,39,2,Random,3,4500,743.0,0.1651111111111111,0.028881072998046875,False,2026-05-02T19:52:58
1500,1517,39,2,Random,4,4500,649.0,0.14422222222222222,0.028676271438598633,False,2026-05-02T19:52:58
1500,1517,39,2,Random_forward,0,4500,1106.0,0.2457777777777778,0.036630868911743164,False,2026-05-02T19:52:58
1500,1517,39,2,Random_forward,1,4500,1041.0,0.23133333333333334,0.03601193428039551,False,2026-05-02T19:52:58
1500,1517,39,2,Random_forward,2,4500,1104.0,0.24533333333333332,0.03523993492126465,False,2026-05-02T19:52:58
1500,1517,39,2,Random_forward,3,4500,937.0,0.20822222222222223,0.034497976303100586,False,2026-05-02T19:52:58
1500,1517,39,2,Random_forward,4,4500,1118.0,0.24844444444444444,0.03483176231384277,False,2026-05-02T19:52:58
1500,1517,39,2,Greedy_oracle,0,4500,3479.0,0.7731111111111111,0.18086910247802734,False,2026-05-02T19:52:58
1500,1517,39,2,Greedy_oracle,1,4500,3479.0,0.7731111111111111,0.17806601524353027,False,2026-05-02T19:52:58
1500,1517,39,2,Greedy_oracle,2,4500,3479.0,0.7731111111111111,0.17758893966674805,False,2026-05-02T19:52:58
1500,1517,39,2,Greedy_oracle,3,4500,3479.0,0.7731111111111111,0.17717790603637695,False,2026-05-02T19:52:58
1500,1517,39,2,Greedy_oracle,4,4500,3479.0,0.7731111111111111,0.17683982849121094,False,2026-05-02T19:52:59
1500,1517,39,2,POMCP,0,4500,1440.0,0.32,681.6832220554352,False,2026-05-02T20:04:20
1500,1517,39,2,POMCP,1,4500,1504.0,0.3342222222222222,680.8125250339508,False,2026-05-02T20:15:41
1500,1517,39,2,POMCP,2,4500,,,,True,2026-05-02T20:22:58
1500,1517,39,2,POMCP_bio_allo,0,4500,2560.0,0.5688888888888889,606.4009718894958,False,2026-05-02T20:33:05
1500,1517,39,2,POMCP_bio_allo,1,4500,2590.0,0.5755555555555556,648.4174499511719,False,2026-05-02T20:43:53
1500,1517,39,2,POMCP_bio_allo,2,4500,,,,True,2026-05-02T20:52:58
1500,1517,39,2,FSC_bio,0,4500,1292.0,0.2871111111111111,0.08942890167236328,False,2026-05-02T20:52:58
1500,1517,39,2,FSC_bio,1,4500,1238.0,0.2751111111111111,0.08814620971679688,False,2026-05-02T20:52:58
1500,1517,39,2,FSC_bio,2,4500,1366.0,0.3035555555555556,0.08917808532714844,False,2026-05-02T20:52:58
1500,1517,39,2,FSC_bio,3,4500,1272.0,0.2826666666666667,0.0886073112487793,False,2026-05-02T20:52:58
1500,1517,39,2,FSC_bio,4,4500,1275.0,0.2833333333333333,0.08822011947631836,False,2026-05-02T20:52:58
1500,1517,39,2,POMCP_bio_ego,0,4500,120.0,0.02666666666666667,226.0827009677887,False,2026-05-02T20:56:45
1500,1517,39,2,POMCP_bio_ego,1,4500,55.0,0.012222222222222223,227.5489330291748,False,2026-05-02T21:00:32
1500,1517,39,2,POMCP_bio_ego,2,4500,78.0,0.017333333333333333,236.72801184654236,False,2026-05-02T21:04:29
1500,1517,39,2,POMCP_bio_ego,3,4500,112.0,0.024888888888888887,229.99128603935242,False,2026-05-02T21:08:19
1500,1517,39,2,POMCP_bio_ego,4,4500,140.0,0.03111111111111111,217.77691197395325,False,2026-05-02T21:11:57
2500,2491,50,0,Random,0,7500,887.0,0.11826666666666667,0.0500333309173584,False,2026-05-02T21:11:57
2500,2491,50,0,Random,1,7500,1142.0,0.15226666666666666,0.04930830001831055,False,2026-05-02T21:11:57
2500,2491,50,0,Random,2,7500,1113.0,0.1484,0.0490570068359375,False,2026-05-02T21:11:57
2500,2491,50,0,Random,3,7500,1176.0,0.1568,0.047411203384399414,False,2026-05-02T21:11:57
2500,2491,50,0,Random,4,7500,1365.0,0.182,0.047258853912353516,False,2026-05-02T21:11:57
2500,2491,50,0,Random_forward,0,7500,1918.0,0.2557333333333333,0.05854010581970215,False,2026-05-02T21:11:57
2500,2491,50,0,Random_forward,1,7500,1948.0,0.2597333333333333,0.05793309211730957,False,2026-05-02T21:11:57
2500,2491,50,0,Random_forward,2,7500,1844.0,0.24586666666666668,0.05834507942199707,False,2026-05-02T21:11:57
2500,2491,50,0,Random_forward,3,7500,2023.0,0.2697333333333333,0.05842900276184082,False,2026-05-02T21:11:57
2500,2491,50,0,Random_forward,4,7500,1995.0,0.266,0.05764889717102051,False,2026-05-02T21:11:57
2500,2491,50,0,Greedy_oracle,0,7500,5800.0,0.7733333333333333,0.5296399593353271,False,2026-05-02T21:11:58
2500,2491,50,0,Greedy_oracle,1,7500,5800.0,0.7733333333333333,0.5261518955230713,False,2026-05-02T21:11:58
2500,2491,50,0,Greedy_oracle,2,7500,5800.0,0.7733333333333333,0.5251319408416748,False,2026-05-02T21:11:59
2500,2491,50,0,Greedy_oracle,3,7500,5800.0,0.7733333333333333,0.5212869644165039,False,2026-05-02T21:11:59
2500,2491,50,0,Greedy_oracle,4,7500,5800.0,0.7733333333333333,0.5324239730834961,False,2026-05-02T21:12:00
2500,2491,50,0,POMCP,0,7500,,,,True,2026-05-02T21:41:59
2500,2491,50,0,POMCP_bio_allo,0,7500,2601.0,0.3468,2516.577855825424,False,2026-05-02T22:23:55
2500,2491,50,0,FSC_bio,0,7500,2012.0,0.26826666666666665,0.1626119613647461,False,2026-05-02T22:23:56
2500,2491,50,0,FSC_bio,1,7500,1671.0,0.2228,0.15000295639038086,False,2026-05-02T22:23:56
2500,2491,50,0,FSC_bio,2,7500,2145.0,0.286,0.1564652919769287,False,2026-05-02T22:23:56
2500,2491,50,0,FSC_bio,3,7500,1899.0,0.2532,0.15298008918762207,False,2026-05-02T22:23:56
2500,2491,50,0,FSC_bio,4,7500,1796.0,0.23946666666666666,0.15106725692749023,False,2026-05-02T22:23:56
2500,2491,50,0,POMCP_bio_ego,0,7500,1344.0,0.1792,0.18763303756713867,False,2026-05-02T22:23:56
2500,2491,50,0,POMCP_bio_ego,1,7500,1236.0,0.1648,0.1743919849395752,False,2026-05-02T22:23:57
2500,2491,50,0,POMCP_bio_ego,2,7500,1431.0,0.1908,0.17793893814086914,False,2026-05-02T22:23:57
2500,2491,50,0,POMCP_bio_ego,3,7500,1309.0,0.17453333333333335,0.1796097755432129,False,2026-05-02T22:23:57
2500,2491,50,0,POMCP_bio_ego,4,7500,1418.0,0.18906666666666666,0.17648601531982422,False,2026-05-02T22:23:57
2500,2493,50,1,Random,0,7500,1017.0,0.1356,0.05005502700805664,False,2026-05-02T22:23:57
2500,2493,50,1,Random,1,7500,1381.0,0.18413333333333334,0.04965829849243164,False,2026-05-02T22:23:57
2500,2493,50,1,Random,2,7500,1013.0,0.13506666666666667,0.04649496078491211,False,2026-05-02T22:23:57
2500,2493,50,1,Random,3,7500,985.0,0.13133333333333333,0.045713186264038086,False,2026-05-02T22:23:57
2500,2493,50,1,Random,4,7500,1336.0,0.17813333333333334,0.04665207862854004,False,2026-05-02T22:23:57
2500,2493,50,1,Random_forward,0,7500,2080.0,0.2773333333333333,0.05800294876098633,False,2026-05-02T22:23:57
2500,2493,50,1,Random_forward,1,7500,1775.0,0.23666666666666666,0.05726003646850586,False,2026-05-02T22:23:57
2500,2493,50,1,Random_forward,2,7500,2009.0,0.26786666666666664,0.05744791030883789,False,2026-05-02T22:23:58
2500,2493,50,1,Random_forward,3,7500,2065.0,0.2753333333333333,0.05708122253417969,False,2026-05-02T22:23:58
2500,2493,50,1,Random_forward,4,7500,2017.0,0.26893333333333336,0.05681490898132324,False,2026-05-02T22:23:58
2500,2493,50,1,Greedy_oracle,0,7500,5824.0,0.7765333333333333,0.6209931373596191,False,2026-05-02T22:23:58
2500,2493,50,1,Greedy_oracle,1,7500,5824.0,0.7765333333333333,0.6201999187469482,False,2026-05-02T22:23:59
2500,2493,50,1,Greedy_oracle,2,7500,5824.0,0.7765333333333333,0.619020938873291,False,2026-05-02T22:23:59
2500,2493,50,1,Greedy_oracle,3,7500,5824.0,0.7765333333333333,0.6170251369476318,False,2026-05-02T22:24:00
2500,2493,50,1,Greedy_oracle,4,7500,5824.0,0.7765333333333333,0.6183438301086426,False,2026-05-02T22:24:01
2500,2493,50,1,POMCP,0,7500,2336.0,0.31146666666666667,1752.5755870342255,False,2026-05-02T22:53:13
2500,2493,50,1,POMCP,1,7500,,,,True,2026-05-02T22:54:00
2500,2493,50,1,POMCP_bio_allo,0,7500,2558.0,0.3410666666666667,1306.845771074295,False,2026-05-02T23:15:47
2500,2493,50,1,POMCP_bio_allo,1,7500,,,,True,2026-05-02T23:24:00
2500,2493,50,1,FSC_bio,0,7500,2106.0,0.2808,0.15824580192565918,False,2026-05-02T23:24:00
2500,2493,50,1,FSC_bio,1,7500,2200.0,0.29333333333333333,0.1581859588623047,False,2026-05-02T23:24:00
2500,2493,50,1,FSC_bio,2,7500,2137.0,0.2849333333333333,0.15723299980163574,False,2026-05-02T23:24:01
2500,2493,50,1,FSC_bio,3,7500,1667.0,0.22226666666666667,0.14986205101013184,False,2026-05-02T23:24:01
2500,2493,50,1,FSC_bio,4,7500,1891.0,0.2521333333333333,0.15271472930908203,False,2026-05-02T23:24:01
2500,2493,50,1,POMCP_bio_ego,0,7500,1455.0,0.194,0.17574191093444824,False,2026-05-02T23:24:01
2500,2493,50,1,POMCP_bio_ego,1,7500,887.0,0.11826666666666667,0.1694653034210205,False,2026-05-02T23:24:01
2500,2493,50,1,POMCP_bio_ego,2,7500,949.0,0.12653333333333333,0.17360496520996094,False,2026-05-02T23:24:01
2500,2493,50,1,POMCP_bio_ego,3,7500,1391.0,0.18546666666666667,0.18170380592346191,False,2026-05-02T23:24:02
2500,2493,50,1,POMCP_bio_ego,4,7500,1119.0,0.1492,0.17772507667541504,False,2026-05-02T23:24:02
2500,2489,50,2,Random,0,7500,1368.0,0.1824,0.04634213447570801,False,2026-05-02T23:24:02
2500,2489,50,2,Random,1,7500,1419.0,0.1892,0.04613900184631348,False,2026-05-02T23:24:02
2500,2489,50,2,Random,2,7500,1371.0,0.1828,0.04576587677001953,False,2026-05-02T23:24:02
2500,2489,50,2,Random,3,7500,1325.0,0.17666666666666667,0.04564499855041504,False,2026-05-02T23:24:02
2500,2489,50,2,Random,4,7500,1359.0,0.1812,0.04565000534057617,False,2026-05-02T23:24:02
2500,2489,50,2,Random_forward,0,7500,2032.0,0.27093333333333336,0.05737709999084473,False,2026-05-02T23:24:02
2500,2489,50,2,Random_forward,1,7500,1876.0,0.2501333333333333,0.05863809585571289,False,2026-05-02T23:24:02
2500,2489,50,2,Random_forward,2,7500,1970.0,0.26266666666666666,0.06651711463928223,False,2026-05-02T23:24:02
2500,2489,50,2,Random_forward,3,7500,1957.0,0.26093333333333335,0.05915188789367676,False,2026-05-02T23:24:02
2500,2489,50,2,Random_forward,4,7500,1885.0,0.25133333333333335,0.0598599910736084,False,2026-05-02T23:24:02
2500,2489,50,2,Greedy_oracle,0,7500,5903.0,0.7870666666666667,0.4816927909851074,False,2026-05-02T23:24:03
2500,2489,50,2,Greedy_oracle,1,7500,5903.0,0.7870666666666667,0.47717905044555664,False,2026-05-02T23:24:03
2500,2489,50,2,Greedy_oracle,2,7500,5903.0,0.7870666666666667,0.4754610061645508,False,2026-05-02T23:24:04
2500,2489,50,2,Greedy_oracle,3,7500,5903.0,0.7870666666666667,0.47344064712524414,False,2026-05-02T23:24:04
2500,2489,50,2,Greedy_oracle,4,7500,5903.0,0.7870666666666667,0.47277212142944336,False,2026-05-02T23:24:05
2500,2489,50,2,POMCP,0,7500,2467.0,0.32893333333333336,1785.0971839427948,False,2026-05-02T23:53:50
2500,2489,50,2,POMCP,1,7500,,,,True,2026-05-02T23:54:04
2500,2489,50,2,POMCP_bio_allo,0,7500,4304.0,0.5738666666666666,1690.675291776657,False,2026-05-03T00:22:15
2500,2489,50,2,POMCP_bio_allo,1,7500,,,,True,2026-05-03T00:24:04
2500,2489,50,2,FSC_bio,0,7500,2223.0,0.2964,0.16102194786071777,False,2026-05-03T00:24:04
2500,2489,50,2,FSC_bio,1,7500,2180.0,0.2906666666666667,0.15885329246520996,False,2026-05-03T00:24:04
2500,2489,50,2,FSC_bio,2,7500,1898.0,0.25306666666666666,0.1543259620666504,False,2026-05-03T00:24:04
2500,2489,50,2,FSC_bio,3,7500,1856.0,0.24746666666666667,0.15351414680480957,False,2026-05-03T00:24:04
2500,2489,50,2,FSC_bio,4,7500,2114.0,0.28186666666666665,0.15743708610534668,False,2026-05-03T00:24:04
2500,2489,50,2,POMCP_bio_ego,0,7500,147.0,0.0196,370.83878898620605,False,2026-05-03T00:30:15
2500,2489,50,2,POMCP_bio_ego,1,7500,55.0,0.007333333333333333,382.16110277175903,False,2026-05-03T00:36:37
2500,2489,50,2,POMCP_bio_ego,2,7500,99.0,0.0132,384.50291299819946,False,2026-05-03T00:43:02
2500,2489,50,2,POMCP_bio_ego,3,7500,157.0,0.020933333333333335,369.29222226142883,False,2026-05-03T00:49:11
2500,2489,50,2,POMCP_bio_ego,4,7500,,,,True,2026-05-03T00:54:04
4000,4091,64,0,Random,0,12000,1347.0,0.11225,0.0891728401184082,False,2026-05-03T00:54:04
4000,4091,64,0,Random,1,12000,1639.0,0.13658333333333333,0.08838891983032227,False,2026-05-03T00:54:04
4000,4091,64,0,Random,2,12000,1587.0,0.13225,0.08261609077453613,False,2026-05-03T00:54:05
4000,4091,64,0,Random,3,12000,1780.0,0.14833333333333334,0.08048105239868164,False,2026-05-03T00:54:05
4000,4091,64,0,Random,4,12000,2152.0,0.17933333333333334,0.08297896385192871,False,2026-05-03T00:54:05
4000,4091,64,0,Random_forward,0,12000,2375.0,0.19791666666666666,0.09973502159118652,False,2026-05-03T00:54:05
4000,4091,64,0,Random_forward,1,12000,3290.0,0.27416666666666667,0.09798812866210938,False,2026-05-03T00:54:05
4000,4091,64,0,Random_forward,2,12000,3146.0,0.26216666666666666,0.09759831428527832,False,2026-05-03T00:54:05
4000,4091,64,0,Random_forward,3,12000,2960.0,0.24666666666666667,0.09700512886047363,False,2026-05-03T00:54:05
4000,4091,64,0,Random_forward,4,12000,2906.0,0.24216666666666667,0.09599828720092773,False,2026-05-03T00:54:05
4000,4091,64,0,Greedy_oracle,0,12000,9310.0,0.7758333333333334,1.4437601566314697,False,2026-05-03T00:54:07
4000,4091,64,0,Greedy_oracle,1,12000,9310.0,0.7758333333333334,1.4493708610534668,False,2026-05-03T00:54:08
4000,4091,64,0,Greedy_oracle,2,12000,9310.0,0.7758333333333334,1.4278700351715088,False,2026-05-03T00:54:10
4000,4091,64,0,Greedy_oracle,3,12000,9310.0,0.7758333333333334,1.4269778728485107,False,2026-05-03T00:54:11
4000,4091,64,0,Greedy_oracle,4,12000,9310.0,0.7758333333333334,1.4308271408081055,False,2026-05-03T00:54:12
4000,4091,64,0,POMCP,0,12000,,,,True,2026-05-03T11:49:27
4000,4091,64,0,POMCP_bio_allo,0,12000,,,,True,2026-05-03T12:19:26
4000,4091,64,0,FSC_bio,0,12000,2896.0,0.24133333333333334,0.2708089351654053,False,2026-05-03T12:19:27
4000,4091,64,0,FSC_bio,1,12000,3367.0,0.28058333333333335,0.2798779010772705,False,2026-05-03T12:19:27
4000,4091,64,0,FSC_bio,2,12000,3565.0,0.2970833333333333,0.3018200397491455,False,2026-05-03T12:19:27
4000,4091,64,0,FSC_bio,3,12000,3432.0,0.286,0.31418395042419434,False,2026-05-03T12:19:27
4000,4091,64,0,FSC_bio,4,12000,3488.0,0.2906666666666667,0.3158609867095947,False,2026-05-03T12:19:28
4000,4091,64,0,POMCP_bio_ego,0,12000,1365.0,0.11375,0.30902791023254395,False,2026-05-03T12:19:28
4000,4091,64,0,POMCP_bio_ego,1,12000,1967.0,0.16391666666666665,0.3185899257659912,False,2026-05-03T12:19:28
4000,4091,64,0,POMCP_bio_ego,2,12000,1667.0,0.13891666666666666,0.30350375175476074,False,2026-05-03T12:19:29
4000,4091,64,0,POMCP_bio_ego,3,12000,1705.0,0.14208333333333334,0.2966489791870117,False,2026-05-03T12:19:29
4000,4091,64,0,POMCP_bio_ego,4,12000,1907.0,0.15891666666666668,0.31089305877685547,False,2026-05-03T12:19:29
4000,4080,64,1,Random,0,12000,1675.0,0.13958333333333334,0.0973360538482666,False,2026-05-03T12:19:30
4000,4080,64,1,Random,1,12000,2156.0,0.17966666666666667,0.10074520111083984,False,2026-05-03T12:19:30
4000,4080,64,1,Random,2,12000,1699.0,0.14158333333333334,0.09187674522399902,False,2026-05-03T12:19:30
4000,4080,64,1,Random,3,12000,2171.0,0.18091666666666667,0.08724403381347656,False,2026-05-03T12:19:30
4000,4080,64,1,Random,4,12000,1791.0,0.14925,0.08844327926635742,False,2026-05-03T12:19:30
4000,4080,64,1,Random_forward,0,12000,3074.0,0.25616666666666665,0.10491514205932617,False,2026-05-03T12:19:30
4000,4080,64,1,Random_forward,1,12000,3048.0,0.254,0.101898193359375,False,2026-05-03T12:19:30
4000,4080,64,1,Random_forward,2,12000,3102.0,0.2585,0.10050201416015625,False,2026-05-03T12:19:30
4000,4080,64,1,Random_forward,3,12000,2809.0,0.23408333333333334,0.10604071617126465,False,2026-05-03T12:19:30
4000,4080,64,1,Random_forward,4,12000,3242.0,0.27016666666666667,0.10683798789978027,False,2026-05-03T12:19:30
4000,4080,64,1,Greedy_oracle,0,12000,9304.0,0.7753333333333333,1.2970597743988037,False,2026-05-03T12:19:32
4000,4080,64,1,Greedy_oracle,1,12000,9304.0,0.7753333333333333,1.2850620746612549,False,2026-05-03T12:19:33
4000,4080,64,1,Greedy_oracle,2,12000,9304.0,0.7753333333333333,1.2889721393585205,False,2026-05-03T12:19:34
4000,4080,64,1,Greedy_oracle,3,12000,9304.0,0.7753333333333333,1.2388648986816406,False,2026-05-03T12:19:36
4000,4080,64,1,Greedy_oracle,4,12000,9304.0,0.7753333333333333,1.2948198318481445,False,2026-05-03T12:19:37
4000,4080,64,1,POMCP,0,12000,,,,True,2026-05-03T12:49:36
4000,4080,64,1,POMCP_bio_allo,0,12000,,,,True,2026-05-03T14:11:59
4000,4080,64,1,FSC_bio,0,12000,3134.0,0.26116666666666666,0.2862091064453125,False,2026-05-03T14:11:59
4000,4080,64,1,FSC_bio,1,12000,3102.0,0.2585,0.27834486961364746,False,2026-05-03T14:11:59
4000,4080,64,1,FSC_bio,2,12000,3259.0,0.27158333333333334,0.28406190872192383,False,2026-05-03T14:12:00
4000,4080,64,1,FSC_bio,3,12000,2876.0,0.23966666666666667,0.2738986015319824,False,2026-05-03T14:12:00
4000,4080,64,1,FSC_bio,4,12000,3527.0,0.29391666666666666,0.2893202304840088,False,2026-05-03T14:12:00
4000,4080,64,1,POMCP_bio_ego,0,12000,1316.0,0.10966666666666666,0.28975987434387207,False,2026-05-03T14:12:00
4000,4080,64,1,POMCP_bio_ego,1,12000,1560.0,0.13,0.30250000953674316,False,2026-05-03T14:12:01
4000,4080,64,1,POMCP_bio_ego,2,12000,2136.0,0.178,0.31088900566101074,False,2026-05-03T14:12:01
4000,4080,64,1,POMCP_bio_ego,3,12000,1987.0,0.16558333333333333,0.3107869625091553,False,2026-05-03T14:12:01
4000,4080,64,1,POMCP_bio_ego,4,12000,1758.0,0.1465,0.30156898498535156,False,2026-05-03T14:12:02
4000,4083,64,2,Random,0,12000,1859.0,0.15491666666666667,0.07983899116516113,False,2026-05-03T14:12:02
4000,4083,64,2,Random,1,12000,1654.0,0.13783333333333334,0.0795891284942627,False,2026-05-03T14:12:02
4000,4083,64,2,Random,2,12000,1612.0,0.13433333333333333,0.07882022857666016,False,2026-05-03T14:12:02
4000,4083,64,2,Random,3,12000,1463.0,0.12191666666666667,0.07834410667419434,False,2026-05-03T14:12:02
4000,4083,64,2,Random,4,12000,1475.0,0.12291666666666666,0.07867908477783203,False,2026-05-03T14:12:02
4000,4083,64,2,Random_forward,0,12000,3177.0,0.26475,0.09843611717224121,False,2026-05-03T14:12:02
4000,4083,64,2,Random_forward,1,12000,3119.0,0.2599166666666667,0.09754014015197754,False,2026-05-03T14:12:02
4000,4083,64,2,Random_forward,2,12000,3112.0,0.25933333333333336,0.09870481491088867,False,2026-05-03T14:12:02
4000,4083,64,2,Random_forward,3,12000,2884.0,0.24033333333333334,0.09798622131347656,False,2026-05-03T14:12:02
4000,4083,64,2,Random_forward,4,12000,2146.0,0.17883333333333334,0.09701895713806152,False,2026-05-03T14:12:03
4000,4083,64,2,Greedy_oracle,0,12000,9139.0,0.7615833333333333,0.9873840808868408,False,2026-05-03T14:12:04
4000,4083,64,2,Greedy_oracle,1,12000,9139.0,0.7615833333333333,0.9813430309295654,False,2026-05-03T14:12:05
4000,4083,64,2,Greedy_oracle,2,12000,9139.0,0.7615833333333333,0.9943652153015137,False,2026-05-03T14:12:06
4000,4083,64,2,Greedy_oracle,3,12000,9139.0,0.7615833333333333,0.9861328601837158,False,2026-05-03T14:12:07
4000,4083,64,2,Greedy_oracle,4,12000,9139.0,0.7615833333333333,0.9934608936309814,False,2026-05-03T14:12:08
4000,4083,64,2,POMCP,0,12000,,,,True,2026-05-03T14:42:07
4000,4083,64,2,POMCP_bio_allo,0,12000,,,,True,2026-05-03T15:12:05
4000,4083,64,2,FSC_bio,0,12000,3200.0,0.26666666666666666,0.28613781929016113,False,2026-05-03T15:12:06
4000,4083,64,2,FSC_bio,1,12000,3446.0,0.2871666666666667,0.2850210666656494,False,2026-05-03T15:12:06
4000,4083,64,2,FSC_bio,2,12000,3491.0,0.29091666666666666,0.2872579097747803,False,2026-05-03T15:12:06
4000,4083,64,2,FSC_bio,3,12000,3087.0,0.25725,0.2761039733886719,False,2026-05-03T15:12:07
4000,4083,64,2,FSC_bio,4,12000,2788.0,0.23233333333333334,0.2692558765411377,False,2026-05-03T15:12:07
4000,4083,64,2,POMCP_bio_ego,0,12000,95.0,0.007916666666666667,1508.3503768444061,False,2026-05-03T15:37:15
4000,4083,64,2,POMCP_bio_ego,1,12000,,,,True,2026-05-03T15:42:06
